1509979361.22264;  37.52999;  23.35783
1509979394.57463;  38.50480;  23.65777
1509979427.92662;  38.80474;  23.43281
1509979461.27861;  38.05489;  24.18266
1509979494.63060;  38.42981;  24.10768
1509979527.98259;  38.35483;  24.63257
1509979561.33458;  38.05489;  24.33263
1509979594.68657;  38.72975;  25.60738
1509979628.03856;  38.65477;  26.05729
1509979661.39055;  38.95471;  25.38242
1509979694.74254;  39.47960;  25.00750
1509979728.09453;  39.40462;  25.53239
1509979761.44652;  40.15447;  25.68236
1509979794.79851;  40.15447;  26.13227
1509979828.15050;  39.85453;  27.03209
1509979861.50249;  40.52939;  27.63197
1509979894.85448;  41.65417;  26.88212
1509979928.20647;  41.05429;  27.70696
1509979961.55846;  41.35423;  26.95711
1509979994.91045;  41.87912;  27.40702
1509980028.26244;  42.92891;  28.15687
1509980061.61443;  42.17906;  27.40702
1509980094.96642;  42.02909;  28.60678
1509980128.31841;  42.17906;  29.80654
1509980161.67040;  42.47900;  29.65657
1509980195.02239;  43.60378;  29.43161
1509980228.37438;  43.15387;  29.80654
1509980261.72637;  43.45381;  30.03149
1509980295.07836;  43.60378;  29.80654
1509980328.43035;  43.60378;  30.48140
1509980361.78234;  44.12867;  29.65657
1509980395.13433;  44.27864;  30.03149
1509980428.48632;  45.25345;  30.18146
1509980461.83831;  45.02849;  31.30624
1509980495.19030;  45.70336;  30.48140
1509980528.54229;  45.25345;  30.85633
1509980561.89428;  45.77834;  31.75615
1509980595.24627;  46.07828;  32.13107
1509980628.59826;  46.30324;  30.85633
1509980661.95025;  47.20306;  31.83113
1509980695.30224;  46.82813;  32.20606
1509980728.65423;  47.35303;  32.13107
1509980762.00622;  46.75315;  32.20606
1509980795.35821;  47.12807;  31.98110
1509980828.71020;  47.27804;  32.20606
1509980862.06219;  49.22765;  32.05609
1509980895.41418;  49.67756;  32.80594
1509980928.76617;  49.45261;  33.10588
1509980962.11816;  49.30264;  32.20606
1509980995.47015;  49.45261;  32.88092
1509981028.82214;  50.50240;  33.03089
1509981062.17413;  50.87732;  33.33083
1509981095.52612;  50.50240;  32.95591
1509981128.87811;  50.80234;  33.03089
1509981162.23010;  51.77714;  32.88092
1509981195.58209;  52.30204;  32.35603
1509981228.93408;  52.75195;  33.63077
1509981262.28607;  52.00210;  32.88092
1509981295.63806;  52.60198;  33.25585
1509981328.99005;  53.72675;  33.85573
1509981362.34204;  54.17666;  33.25585
1509981395.69403;  54.77654;  34.23065
1509981429.04602;  54.55159;  33.48080
1509981462.39801;  55.30144;  34.00570
1509981495.75000;  55.45141;  34.38062
1509981529.10199;  55.52639;  34.75555
1509981562.45398;  55.97630;  34.15567
1509981595.80597;  55.22645;  34.75555
1509981629.15796;  56.27624;  34.83053
1509981662.50995;  56.57618;  34.23065
1509981695.86194;  57.17606;  34.00570
1509981729.21393;  57.77594;  34.75555
1509981762.56592;  57.70096;  34.68056
1509981795.91791;  57.77594;  34.30564
1509981829.26990;  57.47600;  35.20546
1509981862.62189;  57.62597;  34.00570
1509981895.97388;  57.92591;  34.68056
1509981929.32587;  59.12567;  34.23065
1509981962.67786;  58.67576;  34.45561
1509981996.02985;  58.67576;  35.05549
1509982029.38184;  59.27564;  34.38062
1509982062.73383;  59.27564;  33.85573
1509982096.08582;  60.32543;  34.90552
1509982129.43781;  59.87552;  35.05549
1509982162.78980;  60.32543;  34.75555
1509982196.14179;  60.55039;  35.43041
1509982229.49378;  60.62537;  34.15567
1509982262.84577;  61.52519;  33.55579
1509982296.19776;  60.70036;  33.78074
1509982329.54975;  61.52519;  33.33083
1509982362.90174;  62.20006;  34.08068
1509982396.25373;  62.57499;  33.63077
1509982429.60572;  62.05009;  32.80594
1509982462.95771;  62.50000;  32.28104
1509982496.30970;  62.94991;  32.13107
1509982529.66169;  63.17487;  32.28104
1509982563.01368;  62.94991;  32.05609
1509982596.36567;  63.69976;  31.98110
1509982629.71766;  63.77475;  31.75615
1509982663.06965;  64.59958;  31.68116
1509982696.42164;  65.27445;  30.85633
1509982729.77363;  65.19946;  32.35603
1509982763.12562;  63.92472;  30.93131
1509982796.47761;  66.02430;  30.40642
1509982829.82960;  64.59958;  30.40642
1509982863.18159;  65.49940;  29.58158
1509982896.53358;  66.54919;  29.95651
1509982929.88557;  65.79934;  29.50660
1509982963.23756;  66.09928;  29.05669
1509982996.58955;  66.47421;  28.00690
1509983029.94154;  66.32424;  28.75675
1509983063.29353;  65.34943;  27.48200
1509983096.64552;  65.19946;  27.93191
1509983129.99751;  65.49940;  27.03209
1509983163.34950;  66.92412;  26.43221
1509983196.70149;  66.02430;  26.80714
1509983230.05348;  65.94931;  25.98230
1509983263.40547;  66.17427;  25.75735
1509983296.75746;  66.02430;  25.60738
1509983330.10945;  66.32424;  25.00750
1509983363.46144;  65.42442;  24.70756
1509983396.81343;  66.02430;  24.85753
1509983430.16542;  65.87433;  24.25765
1509983463.51741;  65.19946;  23.80774
1509983496.86940;  65.12448;  23.50780
1509983530.22139;  65.19946;  23.05789
1509983563.57338;  65.19946;  22.68296
1509983596.92537;  65.79934;  22.53299
1509983630.27736;  66.24925;  22.23305
1509983663.62935;  65.72436;  22.00810
1509983696.98134;  65.42442;  21.85813
1509983730.33333;  65.57439;  21.33323
1509983763.68532;  65.19946;  21.03329
1509983797.03731;  65.49940;  20.43341
1509983830.38930;  64.37463;  20.35843
1509983863.74129;  64.59958;  19.60858
1509983897.09328;  64.74955;  19.68356
1509983930.44527;  64.37463;  19.30864
1509983963.79726;  64.22466;  18.70876
1509983997.14925;  65.42442;  18.18386
1509984030.50124;  63.77475;  18.10888
1509984063.85323;  63.39982;  17.65897
1509984097.20522;  64.59958;  17.58398
1509984130.55721;  63.47481;  17.28404
1509984163.90920;  63.62478;  17.05909
1509984197.26119;  63.02490;  16.60918
1509984230.61318;  63.17487;  16.75915
1509984263.96517;  64.29964;  16.60918
1509984297.31716;  62.27504;  16.23425
1509984330.66915;  62.50000;  15.78434
1509984364.02114;  62.72496;  14.80954
1509984397.37313;  62.05009;  14.95951
1509984430.72512;  62.42501;  14.35963
1509984464.07711;  62.64997;  13.38482
1509984497.42910;  62.12507;  12.70996
1509984530.78109;  61.22525;  13.60978
1509984564.13308;  61.22525;  13.00990
1509984597.48507;  61.15027;  12.93491
1509984630.83706;  60.32543;  12.48500
1509984664.18905;  60.77534;  11.58518
1509984697.54104;  59.50060;  12.41002
1509984730.89303;  59.20066;  11.96011
1509984764.24502;  58.97570;  10.61038
1509984797.59701;  59.12567;  10.98530
1509984830.94901;  59.35063;  10.53539
1509984864.30100;  59.05069;  10.38542
1509984897.65299;  58.22585;  10.23545
1509984931.00498;  58.45081;  10.08548
1509984964.35697;  58.22585;   9.56059
1509984997.70896;  58.75075;   9.26065
1509985031.06095;  58.07588;   9.26065
1509985064.41294;  58.45081;   8.28584
1509985097.76493;  57.92591;   8.28584
1509985131.11692;  58.67576;   7.01110
1509985164.46891;  58.30084;   6.48620
1509985197.82090;  56.87612;   6.93611
1509985231.17289;  56.80114;   6.33623
1509985264.52488;  56.35123;   5.58638
1509985297.87687;  57.92591;   5.36143
1509985331.22886;  57.47600;   4.38662
1509985364.58085;  56.50120;   4.83653
1509985397.93284;  56.05129;   4.91152
1509985431.28483;  56.80114;   4.23665
1509985464.63682;  57.10108;   2.73695
1509985497.98881;  56.72615;   2.73695
1509985531.34080;  56.20126;   2.43701
1509985564.69279;  56.05129;   2.13707
1509985598.04478;  56.95111;   2.81194
1509985631.39677;  57.02609;   2.13707
1509985664.74876;  57.55099;   1.16227
1509985698.10075;  56.35123;   0.26245
1509985731.45274;  57.10108;  -0.11248
1509985764.80473;  56.95111;   0.63737
1509985798.15672;  56.57618;   0.26245
1509985831.50871;  57.77594;  -0.48740
1509985864.86070;  57.55099;  -0.93731
1509985898.21269;  57.47600;  -2.28704
1509985931.56468;  57.47600;  -1.68716
1509985964.91667;  57.40102;  -2.36203
1509985998.26866;  56.57618;  -2.73695
1509986031.62065;  57.62597;  -3.41182
1509986064.97264;  58.60078;  -3.26185
1509986098.32463;  58.22585;  -3.48680
1509986131.67662;  58.67576;  -4.46161
1509986165.02861;  58.90072;  -4.61158
1509986198.38060;  57.55099;  -3.41182
1509986231.73259;  59.65057;  -5.51140
1509986265.08458;  59.95051;  -5.66137
1509986298.43657;  60.10048;  -4.91152
1509986331.78856;  59.57558;  -6.93611
1509986365.14055;  60.62537;  -6.03629
1509986398.49254;  61.15027;  -7.46101
1509986431.84453;  61.60018;  -5.66137
1509986465.19652;  61.37522;  -6.41122
1509986498.54851;  61.82513;  -6.03629
1509986531.90050;  61.75015;  -7.16107
1509986565.25249;  62.35003;  -6.41122
1509986598.60448;  63.17487;  -7.91092
1509986631.95647;  63.47481;  -7.83593
1509986665.30846;  62.87493;  -7.83593
1509986698.66045;  63.47481;  -7.98590
1509986732.01244;  63.92472;  -7.53599
1509986765.36443;  64.82454;  -8.73575
1509986798.71642;  65.42442;  -8.13587
1509986832.06841;  65.27445;  -8.13587
1509986865.42040;  65.87433;  -8.51080
1509986898.77239;  66.17427;  -8.51080
1509986932.12438;  66.17427;  -8.73575
1509986965.47637;  66.39922;  -9.11068
1509986998.82836;  66.84913;  -8.21086
1509987032.18035;  67.74895;  -7.61098
1509987065.53234;  67.82394;  -7.16107
1509987098.88433;  68.12388;  -8.28584
1509987132.23632;  68.49880;  -7.68596
1509987165.58831;  69.54859;  -7.61098
1509987198.94030;  69.32364;  -8.73575
1509987232.29229;  69.92352;  -8.28584
1509987265.64428;  70.82334;  -8.28584
1509987298.99627;  70.97331;  -8.43581
1509987332.34826;  71.19826;  -8.21086
1509987365.70025;  71.94811;  -8.43581
1509987399.05224;  71.94811;  -8.51080
1509987432.40423;  71.79814;  -8.43581
1509987465.75622;  72.62298;  -7.91092
1509987499.10821;  72.39802;  -7.31104
1509987532.46020;  72.62298;  -7.53599
1509987565.81219;  72.69796;  -7.91092
1509987599.16418;  73.37283;  -7.23605
1509987632.51617;  73.29784;  -7.61098
1509987665.86816;  74.94751;  -7.91092
1509987699.22015;  74.27265;  -7.61098
1509987732.57214;  75.39742;  -7.16107
1509987765.92413;  74.87253;  -6.48620
1509987799.27612;  76.14727;  -7.46101
1509987832.62811;  76.14727;  -5.81134
1509987865.98010;  76.82214;  -6.86113
1509987899.33209;  76.82214;  -6.63617
1509987932.68408;  76.59718;  -6.41122
1509987966.03607;  77.57199;  -6.48620
1509987999.38806;  78.24685;  -6.11128
1509988032.74005;  77.72196;  -5.28644
1509988066.09204;  78.24685;  -5.36143
1509988099.44403;  78.24685;  -5.06149
1509988132.79602;  78.84673;  -4.61158
1509988166.14801;  79.14667;  -4.31164
1509988199.50000;  78.77175;  -4.23665
1509988232.85199;  79.67157;  -4.08668
1509988266.20398;  79.67157;  -3.63677
1509988299.55597;  81.02130;  -3.41182
1509988332.90796;  81.24625;  -3.56179
1509988366.25995;  80.34643;  -3.78674
1509988399.61194;  81.69616;  -3.56179
1509988432.96393;  81.77115;  -2.58698
1509988466.31592;  82.22106;  -2.81194
1509988499.66791;  82.67097;  -2.58698
1509988533.01990;  82.74595;  -2.21206
1509988566.37189;  82.59598;  -1.98710
1509988599.72388;  82.59598;  -2.21206
1509988633.07587;  83.27085;  -1.83713
1509988666.42786;  83.72076;  -1.53719
1509988699.77985;  83.12088;  -1.46221
1509988733.13184;  83.57079;  -1.38722
1509988766.48383;  85.29544;  -1.23725
1509988799.83582;  85.59538;  -0.41242
1509988833.18781;  85.29544;  -0.56239
1509988866.53980;  85.37043;  -0.48740
1509988899.89179;  85.52040;  -0.33743
1509988933.24378;  85.44541;   0.33743
1509988966.59577;  86.42022;   0.26245
1509988999.94776;  86.64517;   1.98710
1509989033.29975;  86.79514;   0.78734
1509989066.65174;  87.09508;   0.93731
1509989100.00373;  87.84493;   1.76215
1509989133.35572;  87.69496;   1.61218
1509989166.70771;  88.51980;   1.61218
1509989200.05970;  88.29484;   2.66197
1509989233.41169;  88.66977;   2.96191
1509989266.76368;  88.74475;   3.18686
1509989300.11567;  89.19466;   3.41182
1509989333.46766;  89.26965;   3.56179
1509989366.81965;  89.49460;   3.63677
1509989400.17164;  89.26965;   3.93671
1509989433.52363;  89.94451;   3.71176
1509989466.87562;  90.01950;   4.01170
1509989500.22761;  92.26905;   4.23665
1509989533.57960;  91.44421;   4.38662
1509989566.93159;  92.19406;   4.83653
1509989600.28358;  90.84433;   5.51140
1509989633.63557;  91.51920;   4.76155
1509989666.98756;  92.56899;   5.96131
1509989700.33955;  92.94391;   6.56119
1509989733.69154;  92.64397;   6.48620
1509989767.04353;  93.16887;   6.11128
1509989800.39552;  93.76875;   6.26125
1509989833.74751;  91.96911;   7.01110
1509989867.09950;  93.54379;   6.56119
1509989900.45149;  93.76875;   6.86113
1509989933.80348;  94.14367;   7.23605
1509989967.15547;  94.66857;   7.68596
1509990000.50746;  94.51860;   7.91092
1509990033.85945;  95.26845;   7.83593
1509990067.21144;  94.89352;   8.51080
1509990100.56343;  95.49340;   8.66077
1509990133.91542;  95.11848;   9.33563
1509990167.26741;  95.49340;   9.63557
1509990200.61940;  94.96851;   9.56059
1509990233.97139;  96.76815;   9.26065
1509990267.32338;  96.91812;  10.23545
1509990300.67537;  95.49340;  10.53539
1509990334.02736;  96.76815;  10.68536
1509990367.37935;  96.69316;  10.98530
1509990400.73134;  97.14307;  11.88512
1509990434.08333;  97.29304;  11.66017
1509990467.43532;  97.89292;  11.88512
1509990500.78731;  98.19286;  11.73515
1509990534.13930;  97.89292;  12.63497
1509990567.49129;  98.86773;  12.18506
1509990600.84328;  98.94271;  12.78494
1509990634.19527;  98.71776;  12.85993
1509990667.54726;  99.01770;  13.30984
1509990700.89925;  98.94271;  13.38482
1509990734.25124;  99.91752;  13.90972
1509990767.60323;  99.61758;  13.90972
1509990800.95522;  99.61758;  14.20966
1509990834.30721; 100.36743;  14.80954
1509990867.65920; 100.59238;  14.73455
1509990901.01119; 101.49220;  14.80954
1509990934.36318; 101.49220;  15.48440
1509990967.71517; 101.26725;  14.65957
1509991001.06716; 101.49220;  16.30924
1509991034.41915; 101.64217;  16.08428
1509991067.77114; 102.24205;  16.23425
1509991101.12313; 102.46701;  15.40942
1509991134.47512; 102.01710;  15.70936
1509991167.82711; 102.31704;  16.15927
1509991201.17910; 103.06689;  15.85933
1509991234.53109; 103.21686;  16.75915
1509991267.88308; 102.91692;  15.70936
1509991301.23507; 103.74175;  16.75915
1509991334.58706; 103.44181;  16.60918
1509991367.93905; 103.74175;  17.13407
1509991401.29104; 103.89172;  16.98410
1509991434.64303; 104.34163;  17.20906
1509991467.99502; 104.71656;  17.20906
1509991501.34701; 104.94151;  17.05909
1509991534.69901; 104.79154;  17.20906
1509991568.05100; 105.84133;  17.73395
1509991601.40299; 105.69136;  17.88392
1509991634.75498; 105.61638;  17.28404
1509991668.10697; 106.21626;  18.55879
1509991701.45896; 106.59118;  18.10888
1509991734.81095; 106.29124;  16.75915
1509991768.16294; 107.71596;  17.05909
1509991801.51493; 107.19106;  16.75915
1509991834.86692; 107.86593;  18.40882
1509991868.21891; 107.79094;  17.88392
1509991901.57090; 108.69076;  17.35903
1509991934.92289; 108.76575;  17.88392
1509991968.27488; 108.61578;  16.75915
1509992001.62687; 109.36563;  17.35903
1509992034.97886; 109.66557;  17.58398
1509992068.33085; 110.34043;  16.98410
1509992101.68284; 109.96551;  17.35903
1509992135.03483; 110.34043;  16.53419
1509992168.38682; 110.56539;  16.15927
1509992201.73881; 110.34043;  16.68416
1509992235.09080; 111.09028;  16.68416
1509992268.44279; 111.09028;  16.98410
1509992301.79478; 111.54019;  16.38422
1509992335.14677; 111.99010;  16.53419
1509992368.49876; 111.99010;  16.23425
1509992401.85075; 112.51500;  16.15927
1509992435.20274; 112.21506;  15.63437
1509992468.55473; 113.11488;  16.00930
1509992501.90672; 113.18986;  16.23425
1509992535.25871; 113.41482;  14.80954
1509992568.61070; 113.86473;  15.70936
1509992601.96269; 114.83953;  14.43461
1509992635.31468; 114.61458;  14.13467
1509992668.66667; 114.91452;  13.90972
1509992702.01866; 114.46461;  14.43461
1509992735.37065; 114.76455;  14.58458
1509992768.72264; 115.81434;  12.85993
1509992802.07463; 116.33923;  14.13467
1509992835.42662; 116.48920;  13.30984
1509992868.77861; 116.03929;  13.38482
1509992902.13060; 116.33923;  13.30984
1509992935.48259; 116.56419;  13.30984
1509992968.83458; 116.71416;  13.08488
1509993002.18657; 117.31404;  13.53479
1509993035.53856; 117.08908;  13.15987
1509993068.89055; 117.68896;  12.48500
1509993102.24254; 118.21386;  11.36023
1509993135.59453; 117.83893;  11.43521
1509993168.94652; 118.28884;  11.43521
1509993202.29851; 119.56359;  12.55999
1509993235.65050; 119.78854;  10.83533
1509993269.00249; 119.18866;  11.58518
1509993302.35448; 120.01350;  11.51020
1509993335.70647; 121.43821;  10.68536
1509993369.05846; 121.51320;  10.23545
1509993402.41045; 121.88812;   9.48560
1509993435.76244; 123.08788;  10.38542
1509993469.11443; 123.38782;  10.08548
1509993502.46642; 123.98770;  10.61038
1509993535.81841; 124.21266;  11.51020
1509993569.17040; 125.41242;   9.48560
1509993602.52239; 124.66257;  11.06029
1509993635.87438; 125.86233;  10.83533
1509993669.22637; 125.41242;  10.91032
1509993702.57836; 126.53719;  10.98530
1509993735.93035; 127.81194;  11.21026
1509993769.28234; 126.23725;  11.66017
1509993802.63433; 126.61218;  12.48500
1509993835.98632; 127.88692;  10.98530
1509993869.33831; 126.98710;  12.03509
1509993902.69030; 128.56179;  12.55999
1509993936.04229; 128.86173;  12.85993
1509993969.39428; 129.16167;  13.15987
1509994002.74627; 128.93671;  13.83473
1509994036.09826; 130.51140;  13.45981
1509994069.45025; 129.53659;  13.90972
1509994102.80224; 129.23665;  14.28464
1509994136.15423; 130.13647;  14.43461
1509994169.50622; 130.21146;  14.65957
1509994202.85821; 130.58638;  14.58458
1509994236.21020; 131.03629;  15.70936
1509994269.56219; 131.33623;  15.85933
1509994302.91418; 131.93611;  15.78434
1509994336.26617; 132.23605;  15.93431
1509994369.61816; 132.31104;  15.78434
1509994402.97015; 132.53599;  16.75915
1509994436.32214; 131.71116;  15.85933
1509994469.67413; 132.83593;  17.73395
1509994503.02612; 132.46101;  17.28404
1509994536.37811; 133.28584;  18.48380
1509994569.73010; 134.11068;  18.40882
1509994603.08209; 134.26065;  18.40882
1509994636.43408; 134.33563;  18.33383
1509994669.78607; 134.48560;  19.53359
1509994703.13806; 133.81074;  20.35843
1509994736.49005; 134.86053;  19.90852
1509994769.84204; 135.08548;  20.88332
1509994803.19403; 135.01050;  20.20846
1509994836.54602; 135.08548;  20.73335
1509994869.89801; 135.08548;  20.43341
1509994903.25000; 135.08548;  21.33323
1509994936.60199; 135.08548;  21.03329
1509994969.95398; 135.16047;  21.63317
1509995003.30597; 135.08548;  21.48320
1509995036.65796; 135.16047;  21.70816
1509995070.00995; 131.26125;  19.75855
1509995103.36194; 131.86113;  23.50780
1509995136.71393; 131.78614;  18.03389
1509995170.06592; 132.91092;  21.18326
1509995203.41791; 131.18626;  23.05789
1509995236.76990; 132.83593;  22.23305
1509995303.47388; 132.76095;  25.98230
